catchment_id,best_kge,CalChanMan1,CalChanMan3,GwLoss,GwPercValue,UpperZoneTimeConstant,LowerZoneTimeConstant,LZThreshold,PowerPrefFlow,SnowMeltCoef,b_Xinanjiang,TransSub
5225.0,0.6007193215145473,4.4510431964181825,4.761272503840973,0.08565345206787878,0.9771210220000615,2.7778086135506603,564.8154940274898,22.975032879209632,1.462935983748221,4.401129512394926,2.75351993153977,0.039758494341008865
5226.0,0.5964931911752586,4.4510431964181825,4.761272503840973,0.08565345206787878,0.9771210220000615,2.7778086135506603,564.8154940274898,22.975032879209632,1.462935983748221,4.401129512394926,2.75351993153977,0.039758494341008865
5228.0,0.5867276599701806,1.6189535026412853,1.3559400879836518,0.4486135478331319,0.8495444632704643,11.149020335230949,212.36644903864934,27.697967978280385,3.823480587900927,5.945396419047322,2.756123309124742,0.007588249428732185
5230.0,0.5871158356949552,4.4510431964181825,4.761272503840973,0.08565345206787878,0.9771210220000615,2.7778086135506603,564.8154940274898,22.975032879209632,1.462935983748221,4.401129512394926,2.75351993153977,0.039758494341008865
5231.0,0.594893223215839,4.4510431964181825,4.761272503840973,0.08565345206787878,0.9771210220000615,2.7778086135506603,564.8154940274898,22.975032879209632,1.462935983748221,4.401129512394926,2.75351993153977,0.039758494341008865
5404.0,0.36249199022035894,2.927205635538316,4.003819153837512,0.5303536721951775,0.011138073294607576,12.973000719616877,53.43895224622429,27.87295848793851,7.090414083673882,5.826662117444718,1.5444954857592805,0.008688774974128132
5408.0,0.3130944694535918,2.927205635538316,4.003819153837512,0.5303536721951775,0.011138073294607576,12.973000719616877,53.43895224622429,27.87295848793851,7.090414083673882,5.826662117444718,1.5444954857592805,0.008688774974128132
5420.0,0.3378752799832353,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5448.0,0.45935442265154136,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5467.0,0.3761648694575053,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5480.0,0.3753552827706795,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5484.0,0.2680659634914292,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5497.0,0.4702610481064819,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5507.0,0.2485398384376388,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5540.0,0.31030393336886586,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5555.0,0.4328950000101956,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5560.0,0.5050013758668545,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5584.0,0.5449939325993276,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5599.0,0.5944041578998255,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5652.0,0.46427562537439104,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5657.0,0.44374829621209605,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5692.0,0.4703697339797598,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5699.0,0.4118671632692955,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5715.0,0.557734455670448,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5717.0,0.46570751478453004,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5720.0,0.4711894032044362,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5800.0,0.44709672815392903,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5841.0,0.518208423578547,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5871.0,0.16571521227346184,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5933.0,0.33120771553741224,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
5951.0,0.4457462216420773,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
